Centro Nacional de Control de Energia
Precios Marginales Locales del MDA 
Sistema Interconectado Nacional
Reporte diario
Fecha: 06/Septiembre/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 05/Septiembre/2020 15:11:32 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
7,03PAP1115,527.29,523.06,4.23,0
8,03PAP1115,523.65,520.16,3.49,0
9,03PAP1115,519.28,516.48,1.23,1.57
10,03PAP1115,495.84,495.48,.37,-.02
11,03PAP1115,482.26,483.94,-1.69,0
12,03PAP1115,483.92,485.53,-1.62,0
13,03PAP1115,490.85,492.8,-1.95,0
14,03PAP1115,490.78,492.57,-1.8,0
15,03PAP1115,490.56,491.74,-1.19,0
16,03PAP1115,490.05,490.57,-.51,0
17,03PAP1115,498.95,499.97,-1.02,0
18,03PAP1115,498.43,497.65,.78,0
19,03PAP1115,518.24,516.9,1.34,0
20,03PAP1115,537.7,533.1,4.6,0
21,03PAP1115,567.2,561.04,6.16,0
22,03PAP1115,574.01,564.37,9.64,0
23,03PAP1115,565.05,558.98,6.06,0
24,03PAP1115,575.78,565.63,10.15,0
1,03PAP2115,552.6,560.15,-7.55,0
2,03PAP2115,528.96,536.23,-7.27,0
3,03PAP2115,525.93,533.71,-7.79,0
4,03PAP2115,524.36,533.38,-9.02,0
5,03PAP2115,514.12,522.26,-8.15,0
6,03PAP2115,514.39,523.28,-8.89,0
7,03PAP2115,513.36,523.06,-9.7,0
8,03PAP2115,509.18,520.16,-10.98,0
9,03PAP2115,503.24,516.48,-12.51,-.73
10,03PAP2115,481.9,495.48,-13.6,.02
11,03PAP2115,469.41,483.94,-14.54,0
12,03PAP2115,469.94,485.53,-15.59,0
13,03PAP2115,475.51,492.8,-17.29,0
14,03PAP2115,475.24,492.57,-17.33,0
15,03PAP2115,475.57,491.74,-16.17,0
16,03PAP2115,474.49,490.57,-16.07,0
17,03PAP2115,484.54,499.97,-15.43,0
18,03PAP2115,482.92,497.65,-14.73,0
19,03PAP2115,501.59,516.9,-15.32,0
20,03PAP2115,521.93,533.1,-11.17,0
21,03PAP2115,550.57,561.04,-10.47,0
22,03PAP2115,557.74,564.37,-6.64,0
23,03PAP2115,550.04,558.98,-8.94,0
24,03PAP2115,559.86,565.63,-5.78,0
1,03PBN-115,571.61,560.15,11.46,0
2,03PBN-115,546.13,536.23,9.91,0
3,03PBN-115,542.3,533.71,8.59,0
4,03PBN-115,543.61,533.38,10.23,0
5,03PBN-115,532.22,522.26,9.96,0
6,03PBN-115,533.91,523.28,10.63,0
7,03PBN-115,536.9,523.06,13.85,0
8,03PBN-115,534.33,520.16,14.16,0
9,03PBN-115,532.53,516.48,11.95,4.1
10,03PBN-115,507.71,495.48,12.31,-.07
11,03PBN-115,494.7,483.94,10.76,0
12,03PBN-115,496.93,485.53,11.4,0
13,03PBN-115,504.52,492.8,11.72,0
14,03PBN-115,504.41,492.57,11.84,0
15,03PBN-115,502.78,491.74,11.04,0
16,03PBN-115,503.55,490.57,12.98,0
17,03PBN-115,508.83,499.97,8.86,0
18,03PBN-115,508.16,497.65,10.51,0
19,03PBN-115,528.95,516.9,12.05,0
20,03PBN-115,544.01,533.1,10.91,0
21,03PBN-115,573.53,561.04,12.49,0
22,03PBN-115,580.65,564.37,16.27,0
23,03PBN-115,569.38,558.98,10.4,0
24,03PBN-115,580.12,565.63,14.48,0
1,03PCS-115,576.94,560.15,16.79,0
2,03PCS-115,550.62,536.23,14.4,0
3,03PCS-115,546.37,533.71,12.66,0
4,03PCS-115,547.48,533.38,14.1,0
5,03PCS-115,535.76,522.26,13.5,0
6,03PCS-115,537.7,523.28,14.42,0
7,03PCS-115,540.64,523.06,17.58,0
8,03PCS-115,538.36,520.16,18.2,0
9,03PCS-115,538.41,516.48,18.89,3.04
10,03PCS-115,515.14,495.48,19.72,-.05
11,03PCS-115,502.83,483.94,18.89,0
12,03PCS-115,505.45,485.53,19.92,0
13,03PCS-115,513.17,492.8,20.37,0
14,03PCS-115,513.23,492.57,20.66,0
15,03PCS-115,511.62,491.74,19.88,0
16,03PCS-115,512.06,490.57,21.5,0
17,03PCS-115,517.49,499.97,17.52,0
18,03PCS-115,516.33,497.65,18.68,0
19,03PCS-115,534.84,516.9,17.94,0
20,03PCS-115,550.27,533.1,17.16,0
21,03PCS-115,582.47,561.04,21.44,0
22,03PCS-115,590.11,564.37,25.74,0
23,03PCS-115,578.33,558.98,19.34,0
24,03PCS-115,586.5,565.63,20.86,0
1,03PDG-115,571.83,560.15,11.69,0
2,03PDG-115,546.28,536.23,10.05,0
3,03PDG-115,542.36,533.71,8.64,0
4,03PDG-115,543.72,533.38,10.34,0
5,03PDG-115,532.13,522.26,9.87,0
6,03PDG-115,533.98,523.28,10.7,0
7,03PDG-115,536.69,523.06,13.64,0
8,03PDG-115,534.1,520.16,13.94,0
9,03PDG-115,534.97,516.48,15.77,2.73
10,03PDG-115,511.83,495.48,16.4,-.05
11,03PDG-115,499.52,483.94,15.58,0
12,03PDG-115,502.22,485.53,16.69,0
13,03PDG-115,509.82,492.8,17.02,0
14,03PDG-115,509.79,492.57,17.22,0
15,03PDG-115,508.24,491.74,16.5,0
16,03PDG-115,508.79,490.57,18.22,0
17,03PDG-115,514.34,499.97,14.37,0
18,03PDG-115,513.16,497.65,15.51,0
19,03PDG-115,529.83,516.9,12.93,0
20,03PDG-115,545.16,533.1,12.06,0
21,03PDG-115,575.6,561.04,14.56,0
22,03PDG-115,582.25,564.37,17.88,0
23,03PDG-115,571.26,558.98,12.28,0
24,03PDG-115,580.66,565.63,15.03,0
1,03PDR-115,551.34,560.15,-8.81,0
2,03PDR-115,527.69,536.23,-8.54,0
3,03PDR-115,524.52,533.71,-9.19,0
4,03PDR-115,522.95,533.38,-10.44,0
5,03PDR-115,512.81,522.26,-9.45,0
6,03PDR-115,513.04,523.28,-10.24,0
7,03PDR-115,512.03,523.06,-11.03,0
8,03PDR-115,507.85,520.16,-12.31,0
9,03PDR-115,501.95,516.48,-13.69,-.84
10,03PDR-115,480.9,495.48,-14.6,.02
11,03PDR-115,468.18,483.94,-15.76,0
12,03PDR-115,468.96,485.53,-16.57,0
13,03PDR-115,474.72,492.8,-18.08,0
14,03PDR-115,474.55,492.57,-18.02,0
15,03PDR-115,474.84,491.74,-16.9,0
16,03PDR-115,473.89,490.57,-16.67,0
17,03PDR-115,483.87,499.97,-16.1,0
18,03PDR-115,482.46,497.65,-15.19,0
19,03PDR-115,501.08,516.9,-15.82,0
20,03PDR-115,521.53,533.1,-11.58,0
21,03PDR-115,550,561.04,-11.04,0
22,03PDR-115,557.29,564.37,-7.09,0
23,03PDR-115,549.46,558.98,-9.52,0
24,03PDR-115,559.03,565.63,-6.61,0
1,03PEC-115,564.98,560.15,4.83,0
2,03PEC-115,539.34,536.23,3.11,0
3,03PEC-115,535.21,533.71,1.5,0
4,03PEC-115,535.97,533.38,2.59,0
5,03PEC-115,525.77,522.26,3.5,0
6,03PEC-115,526.78,523.28,3.5,0
7,03PEC-115,519.68,523.06,-3.38,0
8,03PEC-115,517.35,520.16,-2.81,0
9,03PEC-115,515.78,516.48,-9.16,8.47
10,03PEC-115,490.86,495.48,-4.46,-.16
11,03PEC-115,477.44,483.94,-6.51,0
12,03PEC-115,479.01,485.53,-6.52,0
13,03PEC-115,485.41,492.8,-7.39,0
14,03PEC-115,486.01,492.57,-6.57,0
15,03PEC-115,486,491.74,-5.74,0
16,03PEC-115,486.96,490.57,-3.61,0
17,03PEC-115,493.72,499.97,-6.25,0
18,03PEC-115,493.61,497.65,-4.04,0
19,03PEC-115,510.52,516.9,-6.39,0
20,03PEC-115,535.1,533.1,1.99,0
21,03PEC-115,560.91,561.04,-.13,0
22,03PEC-115,569.09,564.37,4.72,0
23,03PEC-115,556.32,558.98,-2.67,0
24,03PEC-115,572.56,565.63,6.93,0
1,03PEM-115,568.15,560.15,8,0
2,03PEM-115,543.21,536.23,6.98,0
3,03PEM-115,540.37,533.71,6.65,0
4,03PEM-115,539.87,533.38,6.49,0
5,03PEM-115,528.81,522.26,6.55,0
6,03PEM-115,529.5,523.28,6.22,0
7,03PEM-115,529.61,523.06,6.55,0
8,03PEM-115,526.26,520.16,6.1,0
9,03PEM-115,522.62,516.48,5.27,.87
10,03PEM-115,500.15,495.48,4.69,-.01
11,03PEM-115,487.94,483.94,4,0
12,03PEM-115,489.54,485.53,4,0
13,03PEM-115,497.14,492.8,4.34,0
14,03PEM-115,496.92,492.57,4.35,0
15,03PEM-115,496.12,491.74,4.38,0
16,03PEM-115,495.36,490.57,4.8,0
17,03PEM-115,504.37,499.97,4.4,0
18,03PEM-115,502.41,497.65,4.76,0
19,03PEM-115,521.94,516.9,5.04,0
20,03PEM-115,539,533.1,5.89,0
21,03PEM-115,567.48,561.04,6.44,0
22,03PEM-115,572.02,564.37,7.65,0
23,03PEM-115,565.25,558.98,6.26,0
24,03PEM-115,574.1,565.63,8.46,0
1,03PEN1115,563.76,560.15,3.61,0
2,03PEN1115,538.73,536.23,2.5,0
3,03PEN1115,534.64,533.71,.93,0
4,03PEN1115,533.21,533.38,-.17,0
5,03PEN1115,522.76,522.26,.49,0
6,03PEN1115,523.1,523.28,-.18,0
7,03PEN1115,521.92,523.06,-1.14,0
8,03PEN1115,517.67,520.16,-2.49,0
9,03PEN1115,511.77,516.48,-6.19,1.48
10,03PEN1115,487.26,495.48,-8.22,0
11,03PEN1115,472.57,483.94,-11.37,0
12,03PEN1115,473.71,485.53,-11.82,0
13,03PEN1115,479.97,492.8,-12.83,0
14,03PEN1115,479.77,492.57,-12.81,0
15,03PEN1115,479.93,491.74,-11.81,0
16,03PEN1115,479.76,490.57,-10.81,0
17,03PEN1115,489.04,499.97,-10.93,0
18,03PEN1115,489.6,497.65,-8.05,0
19,03PEN1115,510.01,516.9,-6.89,0
20,03PEN1115,531.57,533.1,-1.53,0
21,03PEN1115,560.88,561.04,-.16,0
22,03PEN1115,568.76,564.37,4.39,0
23,03PEN1115,559.09,558.98,.1,0
24,03PEN1115,571.48,565.63,5.84,0
1,03PEN2115,607.6,560.15,47.45,0
2,03PEN2115,579.34,536.23,43.11,0
3,03PEN2115,571.66,533.71,37.94,0
4,03PEN2115,568.02,533.38,34.64,0
5,03PEN2115,556.29,522.26,34.03,0
6,03PEN2115,554.89,523.28,31.61,0
7,03PEN2115,551.04,523.06,27.98,0
8,03PEN2115,544.93,520.16,24.76,0
9,03PEN2115,549.42,516.48,11.64,21.31
10,03PEN2115,502.92,495.48,7.86,-.41
11,03PEN2115,484.95,483.94,1.01,0
12,03PEN2115,485.97,485.53,.44,0
13,03PEN2115,493.73,492.8,.93,0
14,03PEN2115,495.76,492.57,3.19,0
15,03PEN2115,498.5,491.74,6.76,0
16,03PEN2115,501.76,490.57,11.19,0
17,03PEN2115,511.42,499.97,11.45,0
18,03PEN2115,514.89,497.65,17.25,0
19,03PEN2115,534.66,516.9,17.76,0
20,03PEN2115,553.32,533.1,20.21,0
21,03PEN2115,582.68,561.04,21.64,0
22,03PEN2115,598.2,564.37,33.83,0
23,03PEN2115,584.28,558.98,25.3,0
24,03PEN2115,613.74,565.63,48.1,0
1,03PER-115,561.96,560.15,1.81,0
2,03PER-115,538.3,536.23,2.07,0
3,03PER-115,535.67,533.71,1.95,0
4,03PER-115,535.06,533.38,1.68,0
5,03PER-115,523.82,522.26,1.56,0
6,03PER-115,524.72,523.28,1.44,0
7,03PER-115,524.39,523.06,1.34,0
8,03PER-115,521.48,520.16,1.32,0
9,03PER-115,517.49,516.48,.97,.05
10,03PER-115,496.08,495.48,.6,0
11,03PER-115,485.36,483.94,1.41,0
12,03PER-115,487,485.53,1.47,0
13,03PER-115,493.81,492.8,1.01,0
14,03PER-115,493.39,492.57,.82,0
15,03PER-115,492.43,491.74,.69,0
16,03PER-115,491.17,490.57,.6,0
17,03PER-115,500.76,499.97,.8,0
18,03PER-115,498.25,497.65,.6,0
19,03PER-115,517.78,516.9,.88,0
20,03PER-115,533.87,533.1,.77,0
21,03PER-115,562.54,561.04,1.51,0
22,03PER-115,565.76,564.37,1.38,0
23,03PER-115,560.63,558.98,1.65,0
24,03PER-115,566.01,565.63,.38,0
1,03PFN-115,576.72,560.15,16.57,0
2,03PFN-115,550.74,536.23,14.51,0
3,03PFN-115,545.81,533.71,12.1,0
4,03PFN-115,543.64,533.38,10.26,0
5,03PFN-115,533.43,522.26,11.17,0
6,03PFN-115,533.63,523.28,10.35,0
7,03PFN-115,532.4,523.06,9.35,0
8,03PFN-115,527.89,520.16,7.72,0
9,03PFN-115,526.25,516.48,3.96,5.81
10,03PFN-115,497.46,495.48,1.96,.02
11,03PFN-115,481.19,483.94,-2.75,0
12,03PFN-115,482.15,485.53,-3.39,0
13,03PFN-115,488.59,492.8,-4.22,0
14,03PFN-115,488.8,492.57,-3.77,0
15,03PFN-115,490.37,491.74,-1.37,0
16,03PFN-115,489.61,490.57,-.95,0
17,03PFN-115,498.91,499.97,-1.06,0
18,03PFN-115,500.08,497.65,2.43,0
19,03PFN-115,521.2,516.9,4.3,0
20,03PFN-115,543.81,533.1,10.71,0
21,03PFN-115,575.95,561.04,14.91,0
22,03PFN-115,585.56,564.37,21.19,0
23,03PFN-115,575.09,558.98,16.1,0
24,03PFN-115,586.04,565.63,20.41,0
1,03PGM-115,563.98,560.15,3.83,0
2,03PGM-115,539.29,536.23,3.06,0
3,03PGM-115,535.83,533.71,2.12,0
4,03PGM-115,535.37,533.38,1.98,0
5,03PGM-115,524.46,522.26,2.2,0
6,03PGM-115,525.3,523.28,2.02,0
7,03PGM-115,525.05,523.06,2,0
8,03PGM-115,521.73,520.16,1.57,0
9,03PGM-115,517.95,516.48,-.35,1.83
10,03PGM-115,494.65,495.48,-.81,-.03
11,03PGM-115,481.59,483.94,-2.35,0
12,03PGM-115,483.23,485.53,-2.3,0
13,03PGM-115,490.31,492.8,-2.5,0
14,03PGM-115,490.19,492.57,-2.38,0
15,03PGM-115,489.68,491.74,-2.06,0
16,03PGM-115,489.26,490.57,-1.31,0
17,03PGM-115,497.73,499.97,-2.24,0
18,03PGM-115,496.72,497.65,-.93,0
19,03PGM-115,516.51,516.9,-.39,0
20,03PGM-115,534.59,533.1,1.48,0
21,03PGM-115,563.2,561.04,2.16,0
22,03PGM-115,569.13,564.37,4.75,0
23,03PGM-115,560.75,558.98,1.76,0
24,03PGM-115,570.98,565.63,5.35,0
1,03PGN-69,571.87,560.15,11.72,0
2,03PGN-69,545.95,536.23,9.72,0
3,03PGN-69,541.19,533.71,7.48,0
4,03PGN-69,540.77,533.38,7.39,0
5,03PGN-69,529.83,522.26,7.56,0
6,03PGN-69,530.14,523.28,6.86,0
7,03PGN-69,528.33,523.06,5.28,0
8,03PGN-69,524.73,520.16,4.57,0
9,03PGN-69,521.66,516.48,-3.07,8.26
10,03PGN-69,492.76,495.48,-2.56,-.15
11,03PGN-69,478.22,483.94,-5.72,0
12,03PGN-69,479.92,485.53,-5.62,0
13,03PGN-69,487.09,492.8,-5.71,0
14,03PGN-69,487.78,492.57,-4.79,0
15,03PGN-69,488.05,491.74,-3.69,0
16,03PGN-69,488.95,490.57,-1.62,0
17,03PGN-69,498.73,499.97,-1.24,0
18,03PGN-69,499.55,497.65,1.9,0
19,03PGN-69,519.27,516.9,2.37,0
20,03PGN-69,539.95,533.1,6.85,0
21,03PGN-69,567.33,561.04,6.29,0
22,03PGN-69,575.65,564.37,11.28,0
23,03PGN-69,562.2,558.98,3.22,0
24,03PGN-69,579.67,565.63,14.03,0
1,03PIR-115,577.82,560.15,17.67,0
2,03PIR-115,551.99,536.23,15.77,0
3,03PIR-115,547.98,533.71,14.26,0
4,03PIR-115,547.11,533.38,13.73,0
5,03PIR-115,535.79,522.26,13.53,0
6,03PIR-115,536.24,523.28,12.96,0
7,03PIR-115,535.29,523.06,12.24,0
8,03PIR-115,531.72,520.16,11.56,0
9,03PIR-115,527.53,516.48,9.48,1.57
10,03PIR-115,504.05,495.48,8.59,-.02
11,03PIR-115,490.63,483.94,6.68,0
12,03PIR-115,492.35,485.53,6.82,0
13,03PIR-115,499.72,492.8,6.92,0
14,03PIR-115,499.51,492.57,6.94,0
15,03PIR-115,498.95,491.74,7.21,0
16,03PIR-115,498.21,490.57,7.65,0
17,03PIR-115,507.23,499.97,7.26,0
18,03PIR-115,506.39,497.65,8.74,0
19,03PIR-115,526.16,516.9,9.25,0
20,03PIR-115,545.31,533.1,12.2,0
21,03PIR-115,574.96,561.04,13.92,0
22,03PIR-115,581.52,564.37,17.15,0
23,03PIR-115,572.83,558.98,13.84,0
24,03PIR-115,583.47,565.63,17.84,0
1,03PIZ-115,588.95,560.15,28.81,0
2,03PIZ-115,561.09,536.23,24.86,0
3,03PIZ-115,555.82,533.71,22.1,0
4,03PIZ-115,556.2,533.38,22.82,0
5,03PIZ-115,544.65,522.26,22.39,0
6,03PIZ-115,546.97,523.28,23.69,0
7,03PIZ-115,550.52,523.06,27.46,0
8,03PIZ-115,548.07,520.16,27.91,0
9,03PIZ-115,545.91,516.48,25.98,3.45
10,03PIZ-115,521.94,495.48,26.52,-.06
11,03PIZ-115,509.11,483.94,25.17,0
12,03PIZ-115,511.62,485.53,26.09,0
13,03PIZ-115,519.54,492.8,26.74,0
14,03PIZ-115,519.96,492.57,27.39,0
15,03PIZ-115,518.68,491.74,26.94,0
16,03PIZ-115,519.05,490.57,28.49,0
17,03PIZ-115,524.82,499.97,24.85,0
18,03PIZ-115,523.76,497.65,26.11,0
19,03PIZ-115,545.03,516.9,28.13,0
20,03PIZ-115,558.55,533.1,25.44,0
21,03PIZ-115,592.63,561.04,31.59,0
22,03PIZ-115,602.5,564.37,38.12,0
23,03PIZ-115,590.7,558.98,31.71,0
24,03PIZ-115,598.77,565.63,33.14,0
1,03PMI-115,600.46,560.15,40.32,0
2,03PMI-115,572.6,536.23,36.37,0
3,03PMI-115,565.28,533.71,31.57,0
4,03PMI-115,561.88,533.38,28.49,0
5,03PMI-115,550.9,522.26,28.64,0
6,03PMI-115,550.14,523.28,26.86,0
7,03PMI-115,546.96,523.06,23.91,0
8,03PMI-115,542.27,520.16,22.11,0
9,03PMI-115,548.89,516.48,10.97,21.44
10,03PMI-115,503.92,495.48,8.86,-.42
11,03PMI-115,487.02,483.94,3.07,0
12,03PMI-115,488.68,485.53,3.15,0
13,03PMI-115,496.74,492.8,3.93,0
14,03PMI-115,498.65,492.57,6.08,0
15,03PMI-115,501.28,491.74,9.54,0
16,03PMI-115,504.43,490.57,13.86,0
17,03PMI-115,514.01,499.97,14.05,0
18,03PMI-115,517.15,497.65,19.5,0
19,03PMI-115,537.53,516.9,20.63,0
20,03PMI-115,563.4,533.1,30.3,0
21,03PMI-115,583.94,561.04,22.9,0
22,03PMI-115,595.51,564.37,31.13,0
23,03PMI-115,579.61,558.98,20.63,0
24,03PMI-115,607.79,565.63,42.15,0
1,03PMX-115,560.54,560.15,.39,0
2,03PMX-115,536.01,536.23,-.22,0
3,03PMX-115,532.82,533.71,-.9,0
4,03PMX-115,532.44,533.38,-.95,0
5,03PMX-115,521.5,522.26,-.76,0
6,03PMX-115,522.32,523.28,-.96,0
7,03PMX-115,522.19,523.06,-.86,0
8,03PMX-115,518.87,520.16,-1.3,0
9,03PMX-115,515.22,516.48,-2.77,1.52
10,03PMX-115,492.39,495.48,-3.06,-.02
11,03PMX-115,479.66,483.94,-4.28,0
12,03PMX-115,481.34,485.53,-4.2,0
13,03PMX-115,488.52,492.8,-4.28,0
14,03PMX-115,488.44,492.57,-4.14,0
15,03PMX-115,487.94,491.74,-3.8,0
16,03PMX-115,487.4,490.57,-3.16,0
17,03PMX-115,496,499.97,-3.97,0
18,03PMX-115,494.74,497.65,-2.91,0
19,03PMX-115,514.19,516.9,-2.71,0
20,03PMX-115,531.84,533.1,-1.27,0
21,03PMX-115,559.81,561.04,-1.23,0
22,03PMX-115,565.32,564.37,.94,0
23,03PMX-115,557.44,558.98,-1.55,0
24,03PMX-115,567.2,565.63,1.57,0
1,03PMY-400,543.56,560.15,-16.59,0
2,03PMY-400,519.34,536.23,-16.89,0
3,03PMY-400,514.8,533.71,-18.91,0
4,03PMY-400,512.14,533.38,-21.24,0
5,03PMY-400,502.27,522.26,-19.99,0
6,03PMY-400,501.49,523.28,-21.79,0
7,03PMY-400,499.1,523.06,-23.95,0
8,03PMY-400,493.76,520.16,-26.4,0
9,03PMY-400,474.28,516.48,-28.16,-14.04
10,03PMY-400,465.75,495.48,-29.94,.21
11,03PMY-400,450.69,483.94,-33.25,0
12,03PMY-400,452.83,485.53,-32.7,0
13,03PMY-400,457.71,492.8,-35.09,0
14,03PMY-400,457.21,492.57,-35.36,0
15,03PMY-400,458.72,491.74,-33.02,0
16,03PMY-400,458.16,490.57,-32.41,0
17,03PMY-400,467.27,499.97,-32.7,0
18,03PMY-400,469.37,497.65,-28.28,0
19,03PMY-400,486.86,516.9,-30.04,0
20,03PMY-400,507.84,533.1,-25.27,0
21,03PMY-400,538.78,561.04,-22.26,0
22,03PMY-400,549.66,564.37,-14.72,0
23,03PMY-400,542.72,558.98,-16.26,0
24,03PMY-400,554.65,565.63,-10.98,0
1,03PNC-115,577.71,560.15,17.57,0
2,03PNC-115,551.63,536.23,15.4,0
3,03PNC-115,546.99,533.71,13.28,0
4,03PNC-115,546.97,533.38,13.59,0
5,03PNC-115,535.84,522.26,13.57,0
6,03PNC-115,536.69,523.28,13.41,0
7,03PNC-115,536.83,523.06,13.78,0
8,03PNC-115,533.63,520.16,13.47,0
9,03PNC-115,531.03,516.48,9.02,5.54
10,03PNC-115,504.52,495.48,9.14,-.1
11,03PNC-115,490.12,483.94,6.18,0
12,03PNC-115,491.89,485.53,6.36,0
13,03PNC-115,498.94,492.8,6.13,0
14,03PNC-115,499.16,492.57,6.59,0
15,03PNC-115,498.77,491.74,7.03,0
16,03PNC-115,499.58,490.57,9.01,0
17,03PNC-115,506.66,499.97,6.7,0
18,03PNC-115,507.12,497.65,9.47,0
19,03PNC-115,527.32,516.9,10.42,0
20,03PNC-115,546.42,533.1,13.32,0
21,03PNC-115,574.9,561.04,13.86,0
22,03PNC-115,582.95,564.37,18.57,0
23,03PNC-115,569.9,558.98,10.91,0
24,03PNC-115,585.63,565.63,20,0
1,03PNJ-115,568.71,560.15,8.56,0
2,03PNJ-115,543.6,536.23,7.37,0
3,03PNJ-115,540.13,533.71,6.42,0
4,03PNJ-115,540.52,533.38,7.14,0
5,03PNJ-115,529.27,522.26,7.01,0
6,03PNJ-115,530.57,523.28,7.29,0
7,03PNJ-115,531.74,523.06,8.68,0
8,03PNJ-115,528.77,520.16,8.61,0
9,03PNJ-115,526.14,516.48,6.87,2.79
10,03PNJ-115,502.08,495.48,6.65,-.05
11,03PNJ-115,489.21,483.94,5.26,0
12,03PNJ-115,491.22,485.53,5.69,0
13,03PNJ-115,498.51,492.8,5.71,0
14,03PNJ-115,498.33,492.57,5.76,0
15,03PNJ-115,497.28,491.74,5.54,0
16,03PNJ-115,497.26,490.57,6.7,0
17,03PNJ-115,504.35,499.97,4.39,0
18,03PNJ-115,503.14,497.65,5.49,0
19,03PNJ-115,523.33,516.9,6.43,0
20,03PNJ-115,540.09,533.1,6.99,0
21,03PNJ-115,569.22,561.04,8.18,0
22,03PNJ-115,575.15,564.37,10.78,0
23,03PNJ-115,566.15,558.98,7.16,0
24,03PNJ-115,576.01,565.63,10.37,0
1,03PNL-69,571.97,560.15,11.82,0
2,03PNL-69,545.74,536.23,9.51,0
3,03PNL-69,540.67,533.71,6.95,0
4,03PNL-69,539.64,533.38,6.25,0
5,03PNL-69,528.81,522.26,6.55,0
6,03PNL-69,529.38,523.28,6.1,0
7,03PNL-69,527.64,523.06,4.58,0
8,03PNL-69,524.22,520.16,4.06,0
9,03PNL-69,523.62,516.48,-1.51,8.65
10,03PNL-69,494.25,495.48,-1.06,-.16
11,03PNL-69,479.54,483.94,-4.41,0
12,03PNL-69,481.35,485.53,-4.18,0
13,03PNL-69,488.48,492.8,-4.32,0
14,03PNL-69,489.15,492.57,-3.42,0
15,03PNL-69,489.76,491.74,-1.98,0
16,03PNL-69,490.82,490.57,.25,0
17,03PNL-69,498.63,499.97,-1.34,0
18,03PNL-69,499.78,497.65,2.14,0
19,03PNL-69,519.4,516.9,2.49,0
20,03PNL-69,540.54,533.1,7.44,0
21,03PNL-69,567.95,561.04,6.91,0
22,03PNL-69,576.59,564.37,12.22,0
23,03PNL-69,562.67,558.98,3.68,0
24,03PNL-69,580.24,565.63,14.61,0
1,03PNO-115,581.57,560.15,21.42,0
2,03PNO-115,555.11,536.23,18.88,0
3,03PNO-115,549.54,533.71,15.82,0
4,03PNO-115,546.88,533.38,13.5,0
5,03PNO-115,537.3,522.26,15.04,0
6,03PNO-115,537.13,523.28,13.85,0
7,03PNO-115,535.37,523.06,12.31,0
8,03PNO-115,530.42,520.16,10.26,0
9,03PNO-115,532.22,516.48,5.39,10.36
10,03PNO-115,498.83,495.48,3.33,.03
11,03PNO-115,483.09,483.94,-.85,0
12,03PNO-115,483.81,485.53,-1.72,0
13,03PNO-115,490.81,492.8,-2,0
14,03PNO-115,491.53,492.57,-1.05,0
15,03PNO-115,492.94,491.74,1.2,0
16,03PNO-115,493.31,490.57,2.75,0
17,03PNO-115,502.95,499.97,2.98,0
18,03PNO-115,504.09,497.65,6.44,0
19,03PNO-115,524.13,516.9,7.23,0
20,03PNO-115,546.33,533.1,13.22,0
21,03PNO-115,578.36,561.04,17.32,0
22,03PNO-115,589.17,564.37,24.79,0
23,03PNO-115,578.75,558.98,19.77,0
24,03PNO-115,590.12,565.63,24.48,0
1,03PNQ-400,541.08,560.15,-19.06,0
2,03PNQ-400,516.72,536.23,-19.51,0
3,03PNQ-400,511.88,533.71,-21.83,0
4,03PNQ-400,508.85,533.38,-24.54,0
5,03PNQ-400,499.11,522.26,-23.15,0
6,03PNQ-400,497.95,523.28,-25.33,0
7,03PNQ-400,495.03,523.06,-28.03,0
8,03PNQ-400,489.18,520.16,-30.98,0
9,03PNQ-400,464.92,516.48,-32.1,-19.46
10,03PNQ-400,462.03,495.48,-33.74,.29
11,03PNQ-400,447.54,483.94,-36.4,0
12,03PNQ-400,450.49,485.53,-35.05,0
13,03PNQ-400,454.99,492.8,-37.82,0
14,03PNQ-400,454.51,492.57,-38.06,0
15,03PNQ-400,456.26,491.74,-35.48,0
16,03PNQ-400,455.57,490.57,-34.99,0
17,03PNQ-400,464.59,499.97,-35.38,0
18,03PNQ-400,467.23,497.65,-30.42,0
19,03PNQ-400,483.39,516.9,-33.51,0
20,03PNQ-400,503.98,533.1,-29.13,0
21,03PNQ-400,535.4,561.04,-25.64,0
22,03PNQ-400,547.27,564.37,-17.11,0
23,03PNQ-400,541.33,558.98,-17.65,0
24,03PNQ-400,553.02,565.63,-12.61,0
1,03PNR-69,570.85,560.15,10.7,0
2,03PNR-69,545.22,536.23,8.99,0
3,03PNR-69,540.3,533.71,6.59,0
4,03PNR-69,539.24,533.38,5.86,0
5,03PNR-69,528.59,522.26,6.33,0
6,03PNR-69,528.9,523.28,5.62,0
7,03PNR-69,527.03,523.06,3.97,0
8,03PNR-69,523.42,520.16,3.26,0
9,03PNR-69,523.28,516.48,-2.86,9.66
10,03PNR-69,492.46,495.48,-2.83,-.18
11,03PNR-69,477.7,483.94,-6.25,0
12,03PNR-69,479.29,485.53,-6.24,0
13,03PNR-69,486.44,492.8,-6.36,0
14,03PNR-69,487.16,492.57,-5.41,0
15,03PNR-69,487.86,491.74,-3.89,0
16,03PNR-69,489.13,490.57,-1.44,0
